Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
AP012306.1	3635156	3636745		minus	fused IMP cyclohydrolase/phosphoribosylaminoimidazolecarboxamide formyltransferase	purH	0	protein-coding		BAL40567.1	529	ECMDS42_3444
AP012306.1	3637360	3638901		plus	16S ribosomal RNA (rrnE)	rrsE	0	rRNA				ECMDS42_3445
AP012306.1	3638987	3639062		plus	tRNA-Glu	gltV	0	tRNA				ECMDS42_3446
AP012306.1	3639256	3642159		plus	23S ribosomal RNA (rrlE)	rrlE	0	rRNA				ECMDS42_3447
AP012306.1	3642253	3642372		plus	5S ribosomal RNA (rrfE)	rrfE	0	rRNA				ECMDS42_3448
AP012306.1	3642447	3642830		plus	conserved protein	yjaA	0	protein-coding		BAL40568.1	127	ECMDS42_3449
AP012306.1	3642893	3643336		minus	predicted acetyltransferase	yjaB	0	protein-coding		BAL40569.1	147	ECMDS42_3450
AP012306.1	3643493	3644422		plus	homoserine transsuccinylase	metA	0	protein-coding		BAL40570.1	309	ECMDS42_3451
AP012306.1	3644691	3646292		plus	malate synthase A	aceB	0	protein-coding		BAL40571.1	533	ECMDS42_3452
AP012306.1	3646322	3647626		plus	isocitrate lyase	aceA	0	protein-coding		BAL40572.1	434	ECMDS42_3453
AP012306.1	3647809	3649545		plus	isocitrate dehydrogenase kinase/phosphatase	aceK	0	protein-coding		BAL40573.1	578	ECMDS42_3454
AP012306.1	3649514	3651700		minus	regulator of acetyl CoA synthetase	arpA	0	protein-coding		BAL40574.1	728	ECMDS42_3455
AP012306.1	3652017	3652841		minus	DNA-binding transcriptional repressor	iclR	0	protein-coding		BAL40575.1	274	ECMDS42_3456
AP012306.1	3653041	3656724		plus	homocysteine-N5-methyltetrahydrofolate transmethylase, B12-dependent	metH	0	protein-coding		BAL40576.1	1227	ECMDS42_3457
AP012306.1	3656944	3658575		plus	predicted transporter	yjbB	0	protein-coding		BAL40577.1	543	ECMDS42_3458
AP012306.1	3658666	3659355		minus	(alpha)-aspartyl dipeptidase	pepE	0	protein-coding		BAL40578.1	229	ECMDS42_3459
AP012306.1	3659567	3660439		plus	23S rRNA pseudouridine synthase	yjbC	0	protein-coding		BAL40579.1	290	ECMDS42_3460
AP012306.1	3660572	3660844		minus	conserved protein	yjbD	0	protein-coding		BAL40580.1	90	ECMDS42_3461
AP012306.1	3661097	3662446		minus	aspartokinase III	lysC	0	protein-coding		BAL40581.1	449	ECMDS42_3462
AP012306.1	3662971	3664620		plus	glucosephosphate isomerase	pgi	0	protein-coding		BAL40582.1	549	ECMDS42_3463
AP012306.1	3665119	3665361		plus	predicted protein	yjbE	0	protein-coding		BAL40583.1	80	ECMDS42_3464
AP012306.1	3665475	3666113		plus	predicted lipoprotein	yjbF	0	protein-coding		BAL40584.1	212	ECMDS42_3465
AP012306.1	3666110	3666847		plus	conserved protein	yjbG	0	protein-coding		BAL40585.1	245	ECMDS42_3466
AP012306.1	3666847	3668943		plus	predicted porin	yjbH	0	protein-coding		BAL40586.1	698	ECMDS42_3467
AP012306.1	3669538	3669948		plus	predicted phosphate starvation inducible protein	yjbA	0	protein-coding		BAL40587.1	136	ECMDS42_3468
AP012306.1	3669992	3671467		minus	D-xylose transporter	xylE	0	protein-coding		BAL40588.1	491	ECMDS42_3469
AP012306.1	3671839	3672729		minus	maltose transporter subunit	malG	0	protein-coding		BAL40589.1	296	ECMDS42_3470
AP012306.1	3672744	3674288		minus	maltose transporter subunit	malF	0	protein-coding		BAL40590.1	514	ECMDS42_3471
AP012306.1	3674442	3675632		minus	maltose transporter subunit	malE	0	protein-coding		BAL40591.1	396	ECMDS42_3472
AP012306.1	3675997	3677112		plus	fused maltose transport subunit, ATP-binding component of ABC superfamily/regulatory protein	malK	0	protein-coding		BAL40592.1	371	ECMDS42_3473
AP012306.1	3677184	3678524		plus	maltose outer membrane porin	lamB	0	protein-coding		BAL40593.1	446	ECMDS42_3474
AP012306.1	3678767	3679687		plus	maltose regulon periplasmic protein	malM	0	protein-coding		BAL40594.1	306	ECMDS42_3475
AP012306.1	3680168	3681496		plus	conserved protein	yjbI	0	protein-coding		BAL40595.1	442	ECMDS42_3476
AP012306.1	3681719	3682216		plus	chorismate pyruvate lyase	ubiC	0	protein-coding		BAL40596.1	165	ECMDS42_3477
AP012306.1	3682229	3683101		plus	p-hydroxybenzoate octaprenyltransferase	ubiA	0	protein-coding		BAL40597.1	290	ECMDS42_3478
AP012306.1	3683256	3685679		minus	glycerol-3-phosphate O-acyltransferase	plsB	0	protein-coding		BAL40598.1	807	ECMDS42_3479
AP012306.1	3685850	3686218		plus	diacylglycerol kinase	dgkA	0	protein-coding		BAL40599.1	122	ECMDS42_3480
AP012306.1	3686328	3686936		plus	DNA-binding transcriptional repressor	lexA	0	protein-coding		BAL40600.1	202	ECMDS42_3481
AP012306.1	3686955	3688334		plus	DNA-damage-inducible SOS response protein	dinF	0	protein-coding		BAL40601.1	459	ECMDS42_3482
AP012306.1	3688450	3688659		plus	predicted stress response protein	yjbJ	0	protein-coding		BAL40602.1	69	ECMDS42_3483
AP012306.1	3688701	3689216		minus	DNA-binding transcriptional activator, Zn(II)-binding	zur	0	protein-coding		BAL40603.1	171	ECMDS42_3484
AP012306.1	3689534	3689788		plus	predicted protein	yjbL	0	protein-coding		BAL40604.1	84	ECMDS42_3485
AP012306.1	3689812	3690519		plus	predicted protein	yjbM	0	protein-coding		BAL40605.1	235	ECMDS42_3486
AP012306.1	3690882	3691919		plus	tRNA-dihydrouridine synthase A	yjbN	0	protein-coding		BAL40606.1	345	ECMDS42_3487
AP012306.1	3692053	3692295		plus	phage shock protein G	yjbO	0	protein-coding		BAL40607.1	80	ECMDS42_3488
AP012306.1	3692461	3693444		minus	quinone oxidoreductase, NADPH-dependent	qor	0	protein-coding		BAL40608.1	327	ECMDS42_3489
AP012306.1	3693527	3694942		plus	replicative DNA helicase	dnaB	0	protein-coding		BAL40609.1	471	ECMDS42_3490
AP012306.1	3694995	3696074		plus	alanine racemase 1, PLP-binding, biosynthetic	alr	0	protein-coding		BAL40610.1	359	ECMDS42_3491
AP012306.1	3696327	3697520		plus	tyrosine aminotransferase, tyrosine-repressible, PLP-dependent	tyrB	0	protein-coding		BAL40611.1	397	ECMDS42_3492
AP012306.1	3698627	3699340		plus	acid phosphatase/phosphotransferase, class B, non-specific	aphA	0	protein-coding		BAL40612.1	237	ECMDS42_3493
AP012306.1	3699451	3699867		plus	conserved protein	yjbQ	0	protein-coding		BAL40613.1	138	ECMDS42_3494
AP012306.1	3699871	3700227		plus	conserved protein	yjbR	0	protein-coding		BAL40614.1	118	ECMDS42_3495
AP012306.1	3700262	3703084		minus	ATPase and DNA damage recognition protein of nucleotide excision repair excinuclease UvrABC	uvrA	0	protein-coding		BAL40615.1	940	ECMDS42_3496
AP012306.1	3703338	3703874		plus	single-stranded DNA-binding protein	ssb	0	protein-coding		BAL40616.1	178	ECMDS42_3497
AP012306.1	3703973	3704254		minus	predicted inner membrane protein	yjcB	0	protein-coding		BAL40617.1	93	ECMDS42_3498
AP012306.1	3704684	3706270		plus	predicted signal transduction protein	yjcC	0	protein-coding		BAL40618.1	528	ECMDS42_3499
AP012306.1	3706273	3706596		minus	DNA-binding transcriptional dual regulator	soxS	0	protein-coding		BAL40619.1	107	ECMDS42_3500
AP012306.1	3706682	3707146		plus	DNA-binding transcriptional dual regulator, Fe-S center for redox-sensing	soxR	0	protein-coding		BAL40620.1	154	ECMDS42_3501
AP012306.1	3707140	3707279		minus	uncharacterized gene	ryjA	0	misc_RNA				ECMDS42_3502
AP012306.1	3707692	3709041		plus	predicted permease	yjcD	0	protein-coding		BAL40621.1	449	ECMDS42_3503
AP012306.1	3709193	3710842		plus	predicted cation/proton antiporter	yjcE	0	protein-coding		BAL40622.1	549	ECMDS42_3504
AP012306.1	3710996	3712288		minus	conserved protein	yjcF	0	protein-coding		BAL40623.1	430	ECMDS42_3505
AP012306.1	3712466	3714115		minus	acetate transporter	actP	0	protein-coding		BAL40624.1	549	ECMDS42_3506
AP012306.1	3714112	3714426		minus	conserved inner membrane protein	yjcH	0	protein-coding		BAL40625.1	104	ECMDS42_3507
AP012306.1	3714626	3716584		minus	bifunctional acetyl-CoA synthetase	acs	0	protein-coding		BAL40626.1	652	ECMDS42_3508
AP012306.1	3716977	3718413		plus	nitrite reductase, formate-dependent, cytochrome	nrfA	0	protein-coding		BAL40627.1	478	ECMDS42_3509
AP012306.1	3718458	3719024		plus	nitrite reductase, formate-dependent, penta-heme cytochrome c	nrfB	0	protein-coding		BAL40628.1	188	ECMDS42_3510
AP012306.1	3719021	3719692		plus	formate-dependent nitrite reductase, 4Fe4S subunit	nrfC	0	protein-coding		BAL40629.1	223	ECMDS42_3511
AP012306.1	3719689	3720645		plus	formate-dependent nitrite reductase, membrane subunit	nrfD	0	protein-coding		BAL40630.1	318	ECMDS42_3512
AP012306.1	3720725	3722383		plus	heme lyase (NrfEFG) for insertion of heme into c552, subunit NrfE	nrfE	0	protein-coding		BAL40631.1	552	ECMDS42_3513
AP012306.1	3722376	3722759		plus	heme lyase (NrfEFG) for insertion of heme into c552, subunit NrfF	nrfF	0	protein-coding		BAL40632.1	127	ECMDS42_3514
AP012306.1	3722756	3723352		plus	heme lyase (NrfEFG) for insertion of heme into c552, subunit NrfG	nrfG	0	protein-coding		BAL40633.1	198	ECMDS42_3515
AP012306.1	3723694	3725007		plus	glutamate/aspartate:proton symporter	gltP	0	protein-coding		BAL40634.1	437	ECMDS42_3516
AP012306.1	3725538	3726227		minus	conserved protein	yjcO	0	protein-coding		BAL40635.1	229	ECMDS42_3517
AP012306.1	3726321	3728468		minus	formate dehydrogenase-H, selenopolypeptide subunit	fdhF	0	protein-coding		BAL40636.1	715	ECMDS42_3518
AP012306.1	3728666	3730132		minus	predicted outer membrane factor of efflux pump	yjcP	0	protein-coding		BAL40637.1	488	ECMDS42_3519
AP012306.1	3730129	3732180		minus	predicted multidrug efflux system component	yjcQ	0	protein-coding		BAL40638.1	683	ECMDS42_3520
AP012306.1	3732180	3733211		minus	predicted membrane fusion protein of efflux pump	yjcR	0	protein-coding		BAL40639.1	343	ECMDS42_3521
AP012306.1	3733714	3735699		minus	predicted alkyl sulfatase	yjcS	0	protein-coding		BAL40640.1	661	ECMDS42_3522
AP012306.1	3735972	3736901		minus	D-allose kinase	alsK	0	protein-coding		BAL40641.1	309	ECMDS42_3523
AP012306.1	3736885	3737580		minus	allulose-6-phosphate 3-epimerase	alsE	0	protein-coding		BAL40642.1	231	ECMDS42_3524
AP012306.1	3737591	3738571		minus	D-allose transporter subunit	alsC	0	protein-coding		BAL40643.1	326	ECMDS42_3525
AP012306.1	3738550	3740082		minus	fused D-allose transporter subunits	alsA	0	protein-coding		BAL40644.1	510	ECMDS42_3526
AP012306.1	3740209	3741144		minus	D-allose transporter subunit	alsB	0	protein-coding		BAL40645.1	311	ECMDS42_3527
AP012306.1	3741203	3742093		minus	DNA-binding transcriptional repressor	rpiR	0	protein-coding		BAL40646.1	296	ECMDS42_3528
AP012306.1	3742452	3742901		plus	ribose 5-phosphate isomerase B/allose 6-phosphate isomerase	rpiB	0	protein-coding		BAL40647.1	149	ECMDS42_3529
AP012306.1	3742970	3743299		plus	conserved protein	yjdP	0	protein-coding		BAL40648.1	109	ECMDS42_3530
AP012306.1	3743446	3744204		minus	carbon-phosphorus lyase complex accessory protein	phnP	0	protein-coding		BAL40649.1	252	ECMDS42_3531
AP012306.1	3744206	3744640		minus	predicted acyltransferase with acyl-CoA N-acyltransferase domain	phnO	0	protein-coding		BAL40650.1	144	ECMDS42_3532
AP012306.1	3744627	3745184		minus	ribose 1,5-bisphosphokinase	phnN	0	protein-coding		BAL40651.1	185	ECMDS42_3533
AP012306.1	3745184	3746320		minus	carbon-phosphorus lyase complex subunit	phnM	0	protein-coding		BAL40652.1	378	ECMDS42_3534
AP012306.1	3746317	3746997		minus	carbon-phosphorus lyase complex subunit	phnL	0	protein-coding		BAL40653.1	226	ECMDS42_3535
AP012306.1	3747108	3747866		minus	carbon-phosphorus lyase complex subunit	phnK	0	protein-coding		BAL40654.1	252	ECMDS42_3536
AP012306.1	3747863	3748708		minus	carbon-phosphorus lyase complex subunit	phnJ	0	protein-coding		BAL40655.1	281	ECMDS42_3537
AP012306.1	3748701	3749765		minus	carbon-phosphorus lyase complex subunit	phnI	0	protein-coding		BAL40656.1	354	ECMDS42_3538
AP012306.1	3749765	3750349		minus	carbon-phosphorus lyase complex subunit	phnH	0	protein-coding		BAL40657.1	194	ECMDS42_3539
AP012306.1	3750346	3750798		minus	carbon-phosphorus lyase complex subunit	phnG	0	protein-coding		BAL40658.1	150	ECMDS42_3540
AP012306.1	3750799	3751524		minus	transcriptional regulator of phosphonate uptake and biodegradation	phnF	0	protein-coding		BAL40659.1	241	ECMDS42_3541
AP012306.1	3751545	3751913		minus	uncharacterized gene	phnE	0	other				ECMDS42_3542
AP012306.1	3751763	3752383		minus	uncharacterized gene	phnE	0	other				ECMDS42_3543
AP012306.1	3752438	3753454		minus	phosphonate/organophosphate ester transporter subunit	phnD	0	protein-coding		BAL40660.1	338	ECMDS42_3544
AP012306.1	3753479	3754267		minus	phosphonate/organophosphate ester transporter subunit	phnC	0	protein-coding		BAL40661.1	262	ECMDS42_3545
AP012306.1	3754400	3754843		minus	conserved protein	phnB	0	protein-coding		BAL40662.1	147	ECMDS42_3546
AP012306.1	3755501	3755836		minus	predicted phosphonate metabolizing protein	phnA	0	protein-coding		BAL40663.1	111	ECMDS42_3547
AP012306.1	3756237	3758465		plus	conserved protein with nucleoside triphosphate hydrolase domain	yjdA	0	protein-coding		BAL40664.1	742	ECMDS42_3548
AP012306.1	3758462	3759340		plus	conserved protein	yjcZ	0	protein-coding		BAL40665.1	292	ECMDS42_3549
AP012306.1	3759604	3761106		plus	proline/glycine betaine transporter	proP	0	protein-coding		BAL40666.1	500	ECMDS42_3550
AP012306.1	3761283	3762374		minus	sensory histidine kinase in two-component regulatory system with BasR	basS	0	protein-coding		BAL40667.1	363	ECMDS42_3551
AP012306.1	3762384	3763052		minus	DNA-binding response regulator in two-component regulatory system with BasS	basR	0	protein-coding		BAL40668.1	222	ECMDS42_3552
AP012306.1	3763049	3764692		minus	predicted metal dependent hydrolase	eptA	0	protein-coding		BAL40669.1	547	ECMDS42_3553
AP012306.1	3764796	3766133		minus	arginine:agmatin	adiC	0	protein-coding		BAL40670.1	445	ECMDS42_3554
AP012306.1	3766270	3767031		minus	DNA-binding transcriptional activator	adiY	0	protein-coding		BAL40671.1	253	ECMDS42_3555
AP012306.1	3767356	3769626		minus	biodegradative arginine decarboxylase	adiA	0	protein-coding		BAL40672.1	756	ECMDS42_3556
AP012306.1	3769822	3770730		minus	DNA-binding transcriptional dual regulator	melR	0	protein-coding		BAL40673.1	302	ECMDS42_3557
AP012306.1	3771013	3772368		plus	alpha-galactosidase, NAD(P)-binding	melA	0	protein-coding		BAL40674.1	451	ECMDS42_3558
AP012306.1	3772483	3773892		plus	melibiose:sodium symporter	melB	0	protein-coding		BAL40675.1	469	ECMDS42_3559
AP012306.1	3774031	3774660		minus	conserved inner membrane protein	yjdF	0	protein-coding		BAL40676.1	209	ECMDS42_3560
AP012306.1	3774782	3776428		minus	anaerobic class I fumarate hydratase	fumB	0	protein-coding		BAL40677.1	548	ECMDS42_3561
AP012306.1	3776506	3777846		minus	C4-dicarboxylate antiporter	dcuB	0	protein-coding		BAL40678.1	446	ECMDS42_3562
AP012306.1	3778417	3779136		minus	DNA-binding response regulator in two-component regulatory system with DcuS	dcuR	0	protein-coding		BAL40679.1	239	ECMDS42_3563
AP012306.1	3779133	3780764		minus	sensory histidine kinase in two-component regulatory system with DcuR, regulator of anaerobic fumarate respiration	dcuS	0	protein-coding		BAL40680.1	543	ECMDS42_3564
AP012306.1	3780945	3781175		plus	conserved protein	yjdI	0	protein-coding		BAL40681.1	76	ECMDS42_3565
AP012306.1	3781187	3781459		plus	predicted acyltransferase with acyl-CoA N-acyltransferase domain	yjdJ	0	protein-coding		BAL40682.1	90	ECMDS42_3566
AP012306.1	3781686	3781982		plus	predicted protein	yjdK	0	protein-coding		BAL40683.1	98	ECMDS42_3567
AP012306.1	3782010	3782183		plus	predicted protein	yjdO	0	protein-coding		BAL40684.1	57	ECMDS42_3568
AP012306.1	3782302	3783819		minus	lysine tRNA synthetase, inducible	lysU	0	protein-coding		BAL40685.1	505	ECMDS42_3569
AP012306.1	3784056	3785513		minus	predicted transporter	yjdL	0	protein-coding		BAL40686.1	485	ECMDS42_3570
AP012306.1	3785572	3787719		minus	lysine decarboxylase 1	cadA	0	protein-coding		BAL40687.1	715	ECMDS42_3571
AP012306.1	3787799	3789133		minus	predicted lysine/cadaverine transporter	cadB	0	protein-coding		BAL40688.1	444	ECMDS42_3572
AP012306.1	3789498	3791036		minus	DNA-binding transcriptional activator	cadC	0	protein-coding		BAL40689.1	512	ECMDS42_3573
AP012306.1	3791653	3791728		minus	tRNA-Phe	pheU	0	tRNA				ECMDS42_3574
AP012306.1	3791835	3792410		minus	predicted transcriptional regulator	yjdC	0	protein-coding		BAL40690.1	191	ECMDS42_3575
AP012306.1	3792447	3794144		minus	fused thiol:disulfide interchange protein	dipZ	0	protein-coding		BAL40691.1	565	ECMDS42_3576
AP012306.1	3794120	3794458		minus	copper binding protein, copper sensitivity	cutA	0	protein-coding		BAL40692.1	112	ECMDS42_3577
AP012306.1	3794574	3795875		minus	C4-dicarboxylate antiporter	dcuA	0	protein-coding		BAL40693.1	433	ECMDS42_3578
AP012306.1	3795993	3797429		minus	aspartate ammonia-lyase	aspA	0	protein-coding		BAL40694.1	478	ECMDS42_3579
AP012306.1	3797766	3798242		plus	inner membrane protein	fxsA	0	protein-coding		BAL40695.1	158	ECMDS42_3580
AP012306.1	3798258	3799514		minus	predicted transporter	yjeH	0	protein-coding		BAL40696.1	418	ECMDS42_3581
AP012306.1	3799790	3800083		plus	Cpn10 chaperonin GroES, small subunit of GroESL	groS	0	protein-coding		BAL40697.1	97	ECMDS42_3582
AP012306.1	3800127	3801773		plus	Cpn60 chaperonin GroEL, large subunit of GroESL	groL	0	protein-coding		BAL40698.1	548	ECMDS42_3583
AP012306.1	3801911	3802264		plus	conserved protein	yjeI	0	protein-coding		BAL40699.1	117	ECMDS42_3584
AP012306.1	3802467	3803336		minus	predicted protein	yjeJ	0	protein-coding		BAL40700.1	289	ECMDS42_3585
AP012306.1	3803731	3804759		minus	predicted lysine aminomutase	yjeK	0	protein-coding		BAL40701.1	342	ECMDS42_3586
AP012306.1	3804801	3805367		plus	elongation factor EF-P	efp	0	protein-coding		BAL40702.1	188	ECMDS42_3587
AP012306.1	3805419	3805544		plus	entericidin A membrane lipoprotein, antidote entericidin B	ecnA	0	protein-coding		BAL40703.1	41	ECMDS42_3588
AP012306.1	3805655	3805801		plus	entericidin B membrane lipoprotein	ecnB	0	protein-coding		BAL40704.1	48	ECMDS42_3589
AP012306.1	3805977	3806294		plus	multidrug efflux system protein	sugE	0	protein-coding		BAL40705.1	105	ECMDS42_3590
AP012306.1	3806291	3806824		minus	outer membrane lipoprotein	blc	0	protein-coding		BAL40706.1	177	ECMDS42_3591
AP012306.1	3806913	3808046		minus	beta-lactamase/D-alanine carboxypeptidase	ampC	0	protein-coding		BAL40707.1	377	ECMDS42_3592
AP012306.1	3808109	3808468		minus	fumarate reductase (anaerobic), membrane anchor subunit	frdD	0	protein-coding		BAL40708.1	119	ECMDS42_3593
AP012306.1	3808479	3808874		minus	fumarate reductase (anaerobic), membrane anchor subunit	frdC	0	protein-coding		BAL40709.1	131	ECMDS42_3594
AP012306.1	3808885	3809619		minus	fumarate reductase (anaerobic), Fe-S subunit	frdB	0	protein-coding		BAL40710.1	244	ECMDS42_3595
AP012306.1	3809612	3811420		minus	fumarate reductase (anaerobic) catalytic and NAD/flavoprotein subunit	frdA	0	protein-coding		BAL40711.1	602	ECMDS42_3596
AP012306.1	3811745	3812722		plus	predicted lysyl-tRNA synthetase	poxA	0	protein-coding		BAL40712.1	325	ECMDS42_3597
AP012306.1	3812941	3814443		plus	predicted transporter	yjeM	0	protein-coding		BAL40713.1	500	ECMDS42_3598
AP012306.1	3814495	3814809		plus	predicted protein	yjeN	0	protein-coding		BAL40714.1	104	ECMDS42_3599
AP012306.1	3814806	3815120		plus	conserved inner membrane protein	yjeO	0	protein-coding		BAL40715.1	104	ECMDS42_3600
AP012306.1	3815149	3818472		minus	predicted mechanosensitive channel	yjeP	0	protein-coding		BAL40716.1	1107	ECMDS42_3601
AP012306.1	3818494	3819462		minus	phosphatidylserine decarboxylase	psd	0	protein-coding		BAL40717.1	322	ECMDS42_3602
AP012306.1	3819559	3820611		minus	ribosome small subunit-dependent GTPase A	rsgA	0	protein-coding		BAL40718.1	350	ECMDS42_3603
AP012306.1	3820706	3821251		plus	oligoribonuclease	orn	0	protein-coding		BAL40719.1	181	ECMDS42_3604
AP012306.1	3821462	3821537		plus	tRNA-Gly	glyV	0	tRNA				ECMDS42_3605
AP012306.1	3821574	3821649		plus	tRNA-Gly	glyX	0	tRNA				ECMDS42_3606
AP012306.1	3821685	3821760		plus	tRNA-Gly	glyY	0	tRNA				ECMDS42_3607
AP012306.1	3822030	3823169		minus	predicted Fe-S electron transport protein	yjeS	0	protein-coding		BAL40720.1	379	ECMDS42_3608
AP012306.1	3823168	3824715		plus	predicted carbohydrate kinase	yjeF	0	protein-coding		BAL40721.1	515	ECMDS42_3609
AP012306.1	3824687	3825148		plus	ATPase with strong ADP affinity	yjeE	0	protein-coding		BAL40722.1	153	ECMDS42_3610
AP012306.1	3825167	3826504		plus	N-acetylmuramoyl-l-alanine amidase II	amiB	0	protein-coding		BAL40723.1	445	ECMDS42_3611
