Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
U00096.3	3784191	3784442		minus	reduced glutaredoxin 3	grxC	0	protein-coding		AAC76634.1	83	b3610
U00096.3	3784584	3785015		minus	putative sulfurtransferase YibN	yibN	0	protein-coding		AAC76635.1	143	b3611
U00096.3	3785260	3786804		plus	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	gpmM	0	protein-coding		AAC76636.1	514	b3612
U00096.3	3786838	3788097		plus	murein hydrolase activator EnvC	envC	0	protein-coding		AAC76637.2	419	b3613
U00096.3	3788101	3789060		plus	divergent polysaccharide deacetylase domain-containing protein YibQ	yibQ	0	protein-coding		AAC76638.2	319	b3614
U00096.3	3789047	3790081		minus	UDP-glucuronate:LPS(HepIII) glycosyltransferase	waaH	0	protein-coding		AAC76639.1	344	b3615
U00096.3	3790320	3791345		minus	threonine dehydrogenase	tdh	0	protein-coding		AAC76640.1	341	b3616
U00096.3	3791355	3792551		minus	2-amino-3-ketobutyrate CoA ligase	kbl	0	protein-coding		AAC76641.1	398	b3617
U00096.3	3792826	3793683		minus	protein HtrL	htrL	0	protein-coding		AAC76642.2	285	b3618
U00096.3	3793987	3794919		plus	ADP-L-glycero-D-mannoheptose 6-epimerase	rfaD	0	protein-coding		AAC76643.1	310	b3619
U00096.3	3794929	3795975		plus	ADP-heptose--LPS heptosyltransferase 2	waaF	0	protein-coding		AAC76644.1	348	b3620
U00096.3	3795979	3796938		plus	ADP-heptose:LPS heptosyltransferase 1	waaC	0	protein-coding		AAC76645.1	319	b3621
U00096.3	3796948	3798207		plus	O-antigen ligase	waaL	0	protein-coding		AAC76646.1	419	b3622
U00096.3	3797772	3798014		minus	protein YibX-S	yibX	0	protein-coding		QNV50548.1	24	b4795
U00096.3	3798039	3798149		minus	protein YibY	yibY	0	protein-coding		QNV50550.1	36	b4796
U00096.3	3798239	3799312		minus	putative ADP-heptose:LPS heptosyltransferase 4	waaU	0	protein-coding		AAC76647.1	357	b3623
U00096.3	3799345	3800196		minus	lipopolysaccharide core biosynthesis protein WaaZ	waaZ	0	protein-coding		AAC76648.1	283	b3624
U00096.3	3800267	3800965		minus	lipopolysaccharide core heptose (II) kinase	waaY	0	protein-coding		AAC76649.1	232	b3625
U00096.3	3800983	3801999		minus	UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase	waaJ	0	protein-coding		AAC76650.1	338	b3626
U00096.3	3802039	3803058		minus	UDP-D-glucose:(glucosyl)LPS alpha-1,3-glucosyltransferase	waaO	0	protein-coding		AAC76651.1	339	b3627
U00096.3	3803058	3804137		minus	UDP-D-galactose:(glucosyl)lipopolysaccharide-1,6-D-galactosyltransferase	waaB	0	protein-coding		AAC76652.2	359	b3628
U00096.3	3804181	3805116		minus	lipopolysaccharide core biosynthesis protein WaaS	waaS	0	protein-coding		AAC76653.1	311	b3629
U00096.3	3805153	3805950		minus	lipopolysaccharide core heptose (I) kinase	waaP	0	protein-coding		AAC76654.1	265	b3630
U00096.3	3805943	3807067		minus	lipopolysaccharide glucosyltransferase I	waaG	0	protein-coding		AAC76655.1	374	b3631
U00096.3	3807064	3808098		minus	lipopolysaccharide core heptosyltransferase 3	waaQ	0	protein-coding		AAC76656.1	344	b3632
U00096.3	3808166	3808238		minus	small regulatory RNA RirA	rirA	0	ncRNA				b4760
U00096.3	3808540	3809817		plus	KDO transferase	waaA	0	protein-coding		AAC76657.1	425	b3633
U00096.3	3809825	3810304		plus	pantetheine-phosphate adenylyltransferase	coaD	0	protein-coding		AAC76658.1	159	b3634
U00096.3	3810343	3811152		minus	DNA-formamidopyrimidine glycosylase	mutM	0	protein-coding		AAC76659.1	269	b3635
U00096.3	3811250	3811417		minus	50S ribosomal subunit protein L33	rpmG	0	protein-coding		AAC76660.1	55	b3636
U00096.3	3811438	3811674		minus	50S ribosomal subunit protein L28	rpmB	0	protein-coding		AAC76661.1	78	b3637
U00096.3	3811891	3812559		minus	RadC-like JAB domain-containing protein YicR	yicR	0	protein-coding		AAC76662.2	222	b3638
U00096.3	3812731	3813951		plus	fused 4'-phosphopantothenoylcysteine decarboxylase and phosphopantothenoylcysteine synthetase	dfp	0	protein-coding		AAC76663.2	406	b3639
U00096.3	3813929	3814387		plus	dUTP diphosphatase	dut	0	protein-coding		AAC76664.2	152	b3640
U00096.3	3814494	3815090		plus	nucleoid occlusion factor SlmA	slmA	0	protein-coding		AAC76665.2	198	b3641
U00096.3	3815127	3815768		minus	orotate phosphoribosyltransferase	pyrE	0	protein-coding		AAC76666.1	213	b3642
U00096.3	3815863	3816549		minus	truncated RNase PH	rph	0	protein-coding		AYC08250.1	228	b3643
U00096.3	3816676	3817539		plus	putative RNase adaptor protein YicC	yicC	0	protein-coding		AAC76668.1	287	b3644
U00096.3	3817760	3818584		plus	DNA damage-inducible protein D	dinD	0	protein-coding		AAC76669.2	274	b3645
U00096.3	3818874	3819491		plus	PF03458 family inner membrane protein YicG	yicG	0	protein-coding		AAC76670.2	205	b3646
U00096.3	3819488	3821170		minus	DNA ligase B	ligB	0	protein-coding		AAC76671.2	560	b3647
U00096.3	3821428	3822051		plus	guanylate kinase	gmk	0	protein-coding		AAC76672.1	207	b3648
U00096.3	3822106	3822381		plus	RNA polymerase subunit omega	rpoZ	0	protein-coding		AAC76673.1	91	b3649
U00096.3	3822400	3824508		plus	bifunctional (p)ppGpp synthase/hydrolase SpoT	spoT	0	protein-coding		AAC76674.1	702	b3650
U00096.3	3824515	3825204		plus	tRNA (Gm18) 2'-O-methyltransferase	trmH	0	protein-coding		AAC76675.1	229	b3651
U00096.3	3825210	3827291		plus	ATP-dependent DNA helicase RecG	recG	0	protein-coding		AAC76676.1	693	b3652
U00096.3	3827460	3828665		minus	glutamate:sodium symporter	gltS	0	protein-coding		AAC76677.1	401	b3653
U00096.3	3828945	3830336		plus	xanthine:H(+) symporter XanP	xanP	0	protein-coding		AAC76678.1	463	b3654
U00096.3	3830457	3832166		plus	AsmA family protein YicH	yicH	0	protein-coding		AAC76679.1	569	b3655
U00096.3	3832219	3834537		minus	alpha-D-xyloside xylohydrolase	yicI	0	protein-coding		AAC76680.1	772	b3656
U00096.3	3834547	3835929		minus	putative xyloside transporter YicJ	yicJ	0	protein-coding		AAC76681.2	460	b3657
U00096.3	3836222	3836316		plus	tRNA-Sec	selC	0	tRNA				b3658
U00096.3	3836425	3836556		plus	uncharacterized gene	yicT	0	pseudogene				b4653
U00096.3	3836953	3838137		plus	putative arabinose exporter	setC	0	protein-coding		AAC76682.1	394	b3659
U00096.3	3838248	3839171		plus	putative transporter YicL	yicL	0	protein-coding		AAC76683.1	307	b3660
U00096.3	3838642	3838701		minus	protein YicU	yicU	0	protein-coding		QNV50551.1	19	b4797
U00096.3	3839175	3839993		minus	lipoprotein-28	nlpA	0	protein-coding		AAC76684.1	272	b3661
U00096.3	3840215	3840508		plus	uncharacterized protein YicS	yicS	0	protein-coding		ABD18705.1	97	b4555
U00096.3	3840549	3841739		minus	purine ribonucleoside exporter	nepI	0	protein-coding		AAC76685.2	396	b3662
U00096.3	3841950	3842402		minus	DUF1198 domain-containing protein YicN	yicN	0	protein-coding		AAC76686.2	150	b3663
U00096.3	3842455	3843789		minus	adenine transporter	adeQ	0	protein-coding		AAC76687.2	444	b3664
U00096.3	3843964	3845730		plus	adenine deaminase	adeD	0	protein-coding		AAC76688.1	588	b3665
U00096.3	3845730	3845995		minus	small RNA UhpU	uhpU	0	ncRNA				b4829
U00096.3	3845776	3847167		minus	hexose-6-phosphate:phosphate antiporter	uhpT	0	protein-coding		AAC76689.1	463	b3666
U00096.3	3847305	3848624		minus	inner membrane protein sensing glucose-6-phosphate	uhpC	0	protein-coding		AAC76690.2	439	b3667
U00096.3	3848634	3850136		minus	sensory histidine kinase UhpB	uhpB	0	protein-coding		AAC76691.2	500	b3668
U00096.3	3850136	3850726		minus	DNA-binding transcriptional activator UhpA	uhpA	0	protein-coding		AAC76692.1	196	b3669
U00096.3	3850802	3851092		minus	acetohydroxy acid synthase I subunit IlvN	ilvN	0	protein-coding		AAC76693.1	96	b3670
U00096.3	3851096	3852784		minus	acetohydroxy acid synthase I subunit IlvB	ilvB	0	protein-coding		AAC76694.1	562	b3671
U00096.3	3852890	3852988		minus	ilvBN operon leader peptide	ivbL	0	protein-coding		AAC76695.1	32	b3672
U00096.3	3853118	3853257		minus	small RNA IstR-2	istR	0	ncRNA				b4616
U00096.3	3853553	3853642		plus	membrane-depolarizing toxin TisB	tisB	0	protein-coding		ABP93456.1	29	b4618
U00096.3	3853766	3853840		minus	protein YsdE	ysdE	0	protein-coding		QNV50552.1	24	b4798
U00096.3	3853922	3855106		plus	multidrug efflux pump EmrD	emrD	0	protein-coding		AAC76696.2	394	b3673
U00096.3	3855114	3855611		minus	uncharacterized protein YidF	yidF	0	protein-coding		AAC76697.1	165	b3674
U00096.3	3855608	3855970		minus	inner membrane protein YidG	yidG	0	protein-coding		AAC76698.1	120	b3675
U00096.3	3855960	3856307		minus	DUF202 domain-containing inner membrane protein YidH	yidH	0	protein-coding		AAC76699.1	115	b3676
U00096.3	3856415	3856864		plus	putative inner membrane protein YidI	yidI	0	protein-coding		AAC76700.1	149	b3677
U00096.3	3856911	3858404		minus	putative sulfatase/phosphatase YidJ	yidJ	0	protein-coding		AAC76701.1	497	b3678
U00096.3	3858401	3860116		minus	putative transporter YidK	yidK	0	protein-coding		AAC76702.1	571	b3679
U00096.3	3860283	3861176		plus	putative DNA-binding transcriptional regulator YidL	yidL	0	protein-coding		AAC76703.2	297	b3680
U00096.3	3861173	3861987		minus	uncharacterized gene	glvG	0	pseudogene				b4556
U00096.3	3861987	3862472		minus	putative PTS enzyme II component GlvB	glvB	0	protein-coding		AYC08252.1	161	b3682
U00096.3	3862497	3863603		minus	putative PTS enzyme II component GlvC	glvC	0	protein-coding		AYC08253.1	368	b3683
U00096.3	3863899	3864615		plus	putative DNA-binding transcriptional regulator YidP	yidP	0	protein-coding		AAC76707.1	238	b3684
U00096.3	3864612	3866273		minus	putative transport protein YidE	yidE	0	protein-coding		AAC76708.2	553	b3685
U00096.3	3866469	3866897		minus	small heat shock protein IbpB	ibpB	0	protein-coding		AAC76709.2	142	b3686
U00096.3	3867009	3867422		minus	small heat shock protein IbpA	ibpA	0	protein-coding		AAC76710.1	137	b3687
U00096.3	3867728	3868060		plus	DUF1375 domain-containing putative lipoprotein YidQ	yidQ	0	protein-coding		AAC76711.2	110	b3688
U00096.3	3868062	3869309		minus	DUF3748 domain-containing galacturonate catabolism protein YidR	yidR	0	protein-coding		AAC76712.3	415	b3689
U00096.3	3869377	3870441		plus	colicin M resistance protein	cbrA	0	protein-coding		AAC76713.2	354	b3690
U00096.3	3870438	3871730		minus	D-galactonate:H(+) symporter	dgoT	0	protein-coding		AAC76714.2	430	b3691
U00096.3	3871850	3872998		minus	D-galactonate dehydratase	dgoD	0	protein-coding		AAT48197.1	382	b4478
U00096.3	3872995	3873612		minus	2-dehydro-3-deoxy-6-phosphogalactonate aldolase	dgoA	0	protein-coding		AAT48198.1	205	b4477
U00096.3	3873596	3874474		minus	2-dehydro-3-deoxygalactonokinase	dgoK	0	protein-coding		AAC76716.1	292	b3693
U00096.3	3874471	3875160		minus	DNA-binding transcriptional regulator DgoR	dgoR	0	protein-coding		AAT48199.1	229	b4479
U00096.3	3875438	3876094		plus	putative lipoprotein YidX	yidX	0	protein-coding		AAT48200.1	218	b3696
U00096.3	3876140	3876952		minus	sugar phosphatase YidA	yidA	0	protein-coding		AAC76720.1	270	b3697
U00096.3	3877067	3877465		minus	DUF937 domain-containing protein YidB	yidB	0	protein-coding		AAC76721.2	132	b3698
U00096.3	3877705	3880119		minus	DNA gyrase subunit B	gyrB	0	protein-coding		AAT48201.1	804	b3699
U00096.3	3880148	3881221		minus	recombination mediator protein RecF	recF	0	protein-coding		AAC76723.1	357	b3700
U00096.3	3881221	3882321		minus	beta sliding clamp	dnaN	0	protein-coding		AAC76724.1	366	b3701
U00096.3	3882326	3883729		minus	chromosomal replication initiator protein DnaA	dnaA	0	protein-coding		AAC76725.1	467	b3702
U00096.3	3884026	3884106		plus	protein YsdD	ysdD	0	protein-coding		AYC08254.1	26	b4757
U00096.3	3884336	3884476		plus	50S ribosomal subunit protein L34	rpmH	0	protein-coding		AAC76726.1	46	b3703
U00096.3	3884493	3884852		plus	RNase P protein component	rnpA	0	protein-coding		AAC76727.1	119	b3704
U00096.3	3884816	3885073		plus	membrane protein insertion efficiency factor	yidD	0	protein-coding		ABD18707.1	85	b4557
U00096.3	3885076	3886722		plus	membrane protein insertase YidC	yidC	0	protein-coding		AAC76728.1	548	b3705
U00096.3	3886828	3888192		plus	5-carboxymethylaminomethyluridine-tRNA synthase GTPase subunit	mnmE	0	protein-coding		AAC76729.1	454	b3706
U00096.3	3888435	3888509		plus	tnaAB operon leader peptide	tnaC	0	protein-coding		AAC76730.1	24	b3707
U00096.3	3888730	3890145		plus	tryptophanase	tnaA	0	protein-coding		AAC76731.2	471	b3708
U00096.3	3890236	3891483		plus	tryptophan:H(+) symporter TnaB	tnaB	0	protein-coding		AAC76732.1	415	b3709
U00096.3	3891615	3892790		plus	efflux pump MdtL	mdtL	0	protein-coding		AAC76733.1	391	b3710
U00096.3	3892765	3893724		plus	DNA-binding transcriptional dual regulator YidZ	yidZ	0	protein-coding		AAC76734.1	319	b3711
U00096.3	3893881	3894630		plus	putative phosphopantetheinyl transferase	yieE	0	protein-coding		AAC76735.2	249	b3712
U00096.3	3894652	3895218		plus	quinone reductase	yieF	0	protein-coding		AAC76736.1	188	b3713
U00096.3	3895272	3896609		minus	adenine:H(+) symporter	adeP	0	protein-coding		AAC76737.1	445	b3714
U00096.3	3896774	3897439		plus	6-phosphogluconate phosphatase	yieH	0	protein-coding		AAC76738.1	221	b3715
U00096.3	3897506	3897973		plus	putative inner membrane protein	cbrB	0	protein-coding		AAC76739.1	155	b3716
U00096.3	3898022	3898609		plus	PF03691 family colicin E2 tolerance protein CbrC	cbrC	0	protein-coding		AAC76740.1	195	b3717
U00096.3	3898671	3899393		minus	putative glucosamine-6-phosphate deaminase YieK	yieK	0	protein-coding		AAT48202.1	240	b3718
U00096.3	3899408	3900577		minus	putative hydrolase YieL	yieL	0	protein-coding		AAC76742.3	389	b3719
U00096.3	3900604	3902220		minus	carbohydrate-specific outer membrane porin, cryptic	bglH	0	protein-coding		AAC76743.1	538	b3720
U00096.3	3902289	3903701		minus	6-phospho-beta-glucosidase B	bglB	0	protein-coding		AAC76744.1	470	b3721
U00096.3	3903720	3905597		minus	beta-glucoside specific PTS enzyme II/BglG kinase/BglG phosphatase	bglF	0	protein-coding		AAC76745.1	625	b3722
U00096.3	3905731	3906567		minus	transcriptional antiterminator BglG	bglG	0	protein-coding		AAC76746.1	278	b3723
U00096.3	3906853	3907578		minus	negative regulator of the pho regulon	phoU	0	protein-coding		AAC76747.1	241	b3724
U00096.3	3907593	3908366		minus	phosphate ABC transporter ATP binding subunit	pstB	0	protein-coding		AAC76748.1	257	b3725
U00096.3	3908549	3909439		minus	phosphate ABC transporter membrane subunit PstA	pstA	0	protein-coding		AAC76749.1	296	b3726
U00096.3	3909439	3910398		minus	phosphate ABC transporter membrane subunit PstC	pstC	0	protein-coding		AAC76750.1	319	b3727
U00096.3	3910485	3911525		minus	phosphate ABC transporter periplasmic binding protein	pstS	0	protein-coding		AAC76751.1	346	b3728
U00096.3	3911839	3913668		minus	L-glutamine--D-fructose-6-phosphate aminotransferase	glmS	0	protein-coding		AAC76752.1	609	b3729
U00096.3	3913830	3915200		minus	fused N-acetylglucosamine-1-phosphate uridyltransferase and glucosamine-1-phosphate acetyltransferase	glmU	0	protein-coding		AAC76753.1	456	b3730
U00096.3	3915553	3915972		minus	ATP synthase F1 complex subunit epsilon	atpC	0	protein-coding		AAC76754.1	139	b3731
U00096.3	3915993	3917375		minus	ATP synthase F1 complex subunit beta	atpD	0	protein-coding		AAC76755.1	460	b3732
U00096.3	3917402	3918265		minus	ATP synthase F1 complex subunit gamma	atpG	0	protein-coding		AAC76756.1	287	b3733
U00096.3	3918316	3919857		minus	ATP synthase F1 complex subunit alpha	atpA	0	protein-coding		AAC76757.1	513	b3734
U00096.3	3919870	3920403		minus	ATP synthase F1 complex subunit delta	atpH	0	protein-coding		AAC76758.1	177	b3735
U00096.3	3920418	3920888		minus	ATP synthase Fo complex subunit b	atpF	0	protein-coding		AAC76759.1	156	b3736
U00096.3	3920950	3921189		minus	ATP synthase Fo complex subunit c	atpE	0	protein-coding		AAC76760.1	79	b3737
U00096.3	3921236	3922051		minus	ATP synthase Fo complex subunit a	atpB	0	protein-coding		AAC76761.1	271	b3738
U00096.3	3922060	3922440		minus	ATP synthase accessory factor AtpI	atpI	0	protein-coding		AAC76762.2	126	b3739
U00096.3	3923057	3923680		minus	16S rRNA m(7)G527 methyltransferase	rsmG	0	protein-coding		AAC76763.1	207	b3740
U00096.3	3923744	3925633		minus	5-carboxymethylaminomethyluridine-tRNA synthase subunit MnmG	mnmG	0	protein-coding		AAC76764.1	629	b3741
U00096.3	3926012	3926455		minus	flavoprotein MioC	mioC	0	protein-coding		AAC76765.1	147	b3742
U00096.3	3926545	3927003		minus	DNA-binding transcriptional dual regulator AsnC	asnC	0	protein-coding		AAC76766.1	152	b3743
U00096.3	3927155	3928147		plus	asparagine synthetase A	asnA	0	protein-coding		AAC76767.1	330	b3744
U00096.3	3928152	3929603		minus	protein ViaA	viaA	0	protein-coding		AAT48203.1	483	b3745
U00096.3	3929597	3931093		minus	regulatory ATPase RavA	ravA	0	protein-coding		AAC76769.2	498	b3746
U00096.3	3931316	3933184		plus	K(+):H(+) symporter Kup	kup	0	protein-coding		AAT48204.1	622	b3747
U00096.3	3933351	3933770		plus	D-ribose pyranase	rbsD	0	protein-coding		AAC76771.2	139	b3748
U00096.3	3933778	3935283		plus	ribose ABC transporter ATP binding subunit	rbsA	0	protein-coding		AAC76772.1	501	b3749
U00096.3	3935288	3936253		plus	ribose ABC transporter membrane subunit	rbsC	0	protein-coding		AAC76773.1	321	b3750
U00096.3	3936278	3937168		plus	ribose ABC transporter periplasmic binding protein	rbsB	0	protein-coding		AAC76774.1	296	b3751
U00096.3	3937045	3937278		plus	small regulatory RNA RbsZ	rbsZ	0	ncRNA				b4804
U00096.3	3937294	3938223		plus	ribokinase	rbsK	0	protein-coding		AAC76775.1	309	b3752
U00096.3	3938227	3939219		plus	DNA-binding transcriptional dual regulator RbsR	rbsR	0	protein-coding		AAC76776.1	330	b3753
U00096.3	3939185	3940612		minus	putative transporter HsrA	hsrA	0	protein-coding		AAC76777.1	475	b3754
U00096.3	3940635	3941327		minus	DNA-binding transcriptional regulator YieP	yieP	0	protein-coding		AAT48205.1	230	b3755
U00096.3	3941808	3943349		plus	16S ribosomal RNA	rrsC	0	rRNA				b3756
U00096.3	3943435	3943510		plus	tRNA-Glu	gltU	0	tRNA				b3757
U00096.3	3943704	3946607		plus	23S ribosomal RNA	rrlC	0	rRNA				b3758
U00096.3	3946700	3946819		plus	5S ribosomal RNA	rrfC	0	rRNA				b3759
U00096.3	3946872	3946948		plus	tRNA-Asp	aspT	0	tRNA				b3760
U00096.3	3946957	3947032		plus	tRNA-Trp	trpT	0	tRNA				b3761
U00096.3	3947128	3947967		minus	DNA-binding transcriptional dual regulator HdfR	hdfR	0	protein-coding		AAT48206.1	279	b4480
U00096.3	3948086	3948424		plus	macrodomain Ori protein	maoP	0	protein-coding		AAC77485.1	112	b3764
U00096.3	3948449	3949969		minus	putative magnesium chelatase YifB	yifB	0	protein-coding		AAC77486.2	506	b3765
U00096.3	3950322	3950420		plus	ilvXGMEDA operon leader peptide	ilvL	0	protein-coding		AAC77487.1	32	b3766
U00096.3	3950507	3950557		plus	uncharacterized protein IlvX	ilvX	0	protein-coding		ACO60011.1	16	b4669
U00096.3	3950560	3952204		plus	uncharacterized gene	ilvG	0	pseudogene				b4488
U00096.3	3952201	3952464		plus	acetolactate synthase II subunit IlvM	ilvM	0	protein-coding		AAC77489.1	87	b3769
U00096.3	3952484	3953413		plus	branched-chain-amino-acid aminotransferase	ilvE	0	protein-coding		AAT48207.1	309	b3770
U00096.3	3953478	3955328		plus	dihydroxy-acid dehydratase	ilvD	0	protein-coding		AAT48208.1	616	b3771
U00096.3	3955331	3956875		plus	threonine deaminase	ilvA	0	protein-coding		AAC77492.1	514	b3772
U00096.3	3956927	3957820		minus	DNA-binding transcriptional dual regulator IlvY	ilvY	0	protein-coding		AAC77493.1	297	b3773
U00096.3	3957970	3959445		plus	ketol-acid reductoisomerase (NADP(+))	ilvC	0	protein-coding		AAC76779.1	491	b3774
U00096.3	3959532	3959813		minus	peptidyl-prolyl cis-trans isomerase C	ppiC	0	protein-coding		AAC76780.1	93	b3775
